7.699961	0.977516
7.699989	0.982285
7.700003	0.931025
7.699984	0.985861
7.699996	0.922680
7.699954	0.942945
7.699953	0.902414
7.699956	0.950098
7.699987	0.941753
7.699992	0.958443
7.699953	0.931025
7.699959	0.934601
7.699994	0.956059
7.699949	0.934601
7.700015	0.967979
7.699973	0.938177
7.700144	0.920296
7.700140	0.911951
7.700158	0.888109
7.700130	0.855923
7.700159	0.895262
7.700166	0.847578
7.700147	0.848770
7.700126	0.861883
7.700134	0.838041
7.700127	0.820160
7.699993	0.792742
7.700142	0.846386
7.700131	0.863075
7.700120	0.842810
7.700133	0.867844
7.700161	0.834465
7.700222	0.820160
7.700308	0.871420
7.700287	0.886917
7.700327	0.880957
7.700197	0.936985
7.700287	0.789165
7.700314	0.861883
7.700294	0.870228
7.700297	0.840425
7.700307	0.858307
7.700326	0.895262
7.700283	0.935793
7.700303	0.898838
7.700319	0.855923
7.700424	0.851154
7.700490	0.859499
7.700489	0.864267
7.700520	0.902414
7.700492	0.885725
7.700470	0.883341
7.700424	0.858307
7.700473	0.882149
7.700514	0.883341
7.700607	0.916719
7.700649	0.907183
7.700625	0.890493
7.700627	0.886917
7.700636	0.877380
7.700641	0.834465
7.700631	0.888109
7.700612	0.909567
7.700611	0.910759
7.700661	0.884533
7.700645	0.916719
7.700751	0.902414
7.700760	0.882149
7.700822	0.821352
7.700766	0.821352
7.700797	0.855923
7.700794	0.827312
7.700807	0.821352
7.700907	0.883341
7.700953	0.841618
7.700923	0.824928
7.700975	0.836849
7.700972	0.848770
7.700952	0.914335
7.700937	0.870228
7.700961	0.834465
7.700961	0.898838
7.701045	0.854731
7.701109	0.834465
7.701097	0.833273
7.701122	0.836849
7.701183	0.836849
7.701170	0.863075
7.701119	0.838041
7.701161	0.849962
7.701309	0.855923
7.701342	0.820160
7.701318	0.790358
7.701304	0.827312
7.701295	0.865459
7.701285	0.885725
7.701296	0.849962
7.701357	0.863075
7.701450	0.865459
7.701470	0.853539
7.701448	0.877380
7.701471	0.860691
7.701499	0.939369
7.701451	0.901222
7.701455	0.886917
7.701528	0.886917
7.701469	0.876188
7.701603	0.914335
7.701610	0.864267
7.701613	0.932217
7.701560	0.884533
7.701613	0.872612
7.701604	0.870228
7.701591	0.952482
7.701735	0.878572
7.701788	0.933409
7.701784	0.948906
7.701773	0.904799
7.701766	0.920296
7.701752	0.923872
7.701737	0.897646
7.701769	0.884533
7.701797	0.871420
7.701892	0.874996
7.701941	0.916719
7.701952	0.907183
7.701950	0.836849
7.701941	0.885725
7.701942	0.846386
